Passenger ID,TravelDistance,TravelTime,Cost,Take Uber,Waiting Time
95,4.0,-321.19999999999965,6.91,true,120.0
96,1.0,-325.2999999999996,3.34,true,120.0
97,2.0,-328.89999999999964,4.529999999999999,true,120.0
98,1.0,-332.5999999999996,3.34,true,121.0
99,3.0,-335.6999999999996,5.72,true,121.0
100,3.0,-336.9999999999996,5.72,true,120.0
101,3.0,-340.1999999999996,5.72,true,121.0
102,2.0,-459.99999999999955,4.529999999999999,true,240.0
103,3.0,-342.09999999999957,5.72,true,122.0
104,6.0,-460.59999999999957,9.29,true,240.0
105,2.0,-344.6999999999996,4.529999999999999,true,121.0
106,6.0,-347.8999999999995,9.29,true,121.0
107,4.0,-347.69999999999953,6.91,true,120.0
108,4.0,-347.7999999999995,6.91,true,120.0
109,1.0,-350.3999999999995,3.34,true,121.0
110,3.0,-352.3999999999995,5.72,true,122.0
111,2.0,-351.1999999999995,4.529999999999999,true,120.0
112,6.0,-471.7999999999995,9.29,true,240.0
113,2.0,-352.1999999999995,4.529999999999999,true,120.0
114,6.0,-354.1999999999995,9.29,true,121.0
115,1.0,-354.2999999999995,3.34,true,121.0
116,1.0,-473.8999999999995,3.34,true,240.0
117,6.0,-354.2999999999995,9.29,true,120.0
118,2.0,-356.1999999999995,4.529999999999999,true,121.0
119,1.0,-355.9999999999995,3.34,true,120.0
120,6.0,-356.2999999999995,9.29,true,120.0
121,1.0,-358.59999999999945,3.34,true,121.0
122,2.0,-480.29999999999944,4.529999999999999,true,242.0
123,5.0,-359.59999999999945,8.1,true,120.0
124,2.0,-359.99999999999943,4.529999999999999,true,120.0
125,5.0,-361.1999999999994,8.1,true,120.0
126,3.0,-365.1999999999994,5.72,true,121.0
127,1.0,-365.59999999999945,3.34,true,120.0
128,1.0,-489.49999999999943,3.34,true,241.0
